,elo_prob1,result1,exp_diff,score_diff_div10
200,0.7668191215788603,1,12.375000000000002,3
201,0.536580167040733,1,3.425,0
202,0.6284494812015127,1,4.741666666666667,0
203,0.9188459487597512,1,10.01388888888889,2
204,0.539925113157954,1,-2.2083333333333357,0
205,0.6563011052091885,1,7.946428571428571,4
206,0.551153655699912,1,-0.459090909090909,0
207,0.6703545623143469,1,5.611111111111111,1
208,0.6768684965766002,1,-5.779761904761905,0
209,0.6527201840938102,0,2.200000000000001,0
210,0.4819670706587426,0,-4.950757575757576,0
211,0.6451692970693004,0,-0.25,0
212,0.7239634269166209,1,0.7416666666666671,1
213,0.8584667501694144,1,11.319444444444443,0
214,0.7407675123971813,1,4.950757575757576,1
215,0.722908441157773,1,8.750000000000002,0
216,0.7035291028558455,1,1.9111111111111114,1
217,0.9007234925842852,0,9.022222222222222,-1
218,0.7701955211419471,1,4.111111111111111,0
219,0.5736566279978155,0,-2.6527777777777786,-1
220,0.3860578844041384,1,-1.200757575757577,0
221,0.4643246053295786,0,-8.6,-2
222,0.7507973177699109,1,4.491666666666668,1
223,0.6296020182911349,1,-0.25,1
224,0.7021862134902842,1,1.3472222222222232,2
225,0.9132841618363275,1,8.152777777777777,3
226,0.6420452460298736,0,2.200000000000001,-1
227,0.6728822693572515,0,0.9659090909090899,0
228,0.38905560957792695,0,-5.097222222222222,-1
229,0.3986089029975815,1,-1.200757575757577,0
230,0.29939436691249044,1,3.6428571428571423,0
231,0.5733496807029927,1,11.534090909090908,1
232,0.5390212609177081,1,-2.291666666666667,0
233,0.7800673920334644,1,-9.1375,0
234,0.8440006523332682,1,12.67261904761905,1
235,0.6435850316376679,1,4.383333333333334,1
236,0.5330270357406567,0,2.437500000000001,0
237,0.5710725812252365,1,2.25,0
238,0.8518720916282764,1,24.458333333333332,3
239,0.8373490726691606,0,4.335714285714285,0
240,0.7296973656293275,1,21.25,6
241,0.7504223201862011,0,-1.9761904761904763,-1
242,0.43956338054590505,1,1.7232142857142856,0
243,0.6712037405700965,0,-2.075,0
244,0.8730560197669199,0,1.1607142857142856,0
245,0.4417725280972863,0,-3.166666666666668,0
246,0.6650618916114979,1,5.625,0
247,0.7584110138255671,1,7.471590909090908,0
248,0.5142203833687119,0,1.625,0
249,0.4176214913614999,0,1.4285714285714288,0
250,0.7948007503194999,1,14.395833333333334,3
251,0.4709539685872531,0,-1.1166666666666671,0
252,0.31565620646835746,0,2.075000000000001,0
253,0.7180359739051084,1,7.874999999999999,1
254,0.6329477661711598,1,7.575757575757574,2
255,0.7573303932654859,1,18.25,5
256,0.8322873588075534,1,11.534090909090908,5
257,0.7853510265789966,1,6.208333333333332,0
258,0.7059032709534374,1,0.42499999999999893,1
259,0.5184928319370752,1,19.2,3
260,0.6599056863334548,1,3.0,0
261,0.4954237399164364,0,-5.791666666666667,0
262,0.5977508127412162,1,4.0,0
263,0.4923632069960178,1,3.357142857142857,0
264,0.5904869177380409,1,2.0,0
265,0.6025248602776917,1,1.541666666666667,1
266,0.7772388303612096,0,-6.137499999999999,0
267,0.7186509262754998,1,3.910714285714286,0
268,0.6422621837380503,0,2.0500000000000007,-2
269,0.5691129352688729,1,9.623376623376622,2
270,0.5263057489772132,1,1.9761904761904763,0
271,0.7526119961133647,1,9.312499999999998,1
272,0.8541248379986872,1,12.958333333333332,0
273,0.8877076977687421,1,13.075757575757574,2
274,0.7956930783545906,0,-0.7500000000000018,-1
275,0.33797103981503795,0,-4.335714285714285,0
276,0.4657351992903327,0,-5.083333333333334,0
277,0.3091423829546729,0,-1.9107142857142847,0
278,0.42698971670065466,1,-2.333333333333334,0
279,0.4377447914497352,0,-3.208333333333334,0
280,0.5489824388453522,1,7.623376623376624,0
281,0.7918940187107069,1,7.166666666666666,1
282,0.4507310912537601,0,5.151785714285715,0
283,0.6645167034071536,1,1.9821428571428577,0
284,0.6108171345609864,0,-2.0500000000000007,-1
285,0.4437282079782036,1,6.137499999999999,1
286,0.8028681747542641,1,7.5892857142857135,0
287,0.36650675761388896,0,-7.333333333333333,0
288,0.8337757890577747,1,4.232142857142856,1
289,0.7202415691792498,1,7.062499999999999,0
290,0.941993343446732,1,18.867424242424242,4
291,0.4773638031650862,1,-3.985714285714285,0
292,0.7161452735708425,1,2.291666666666667,0
293,0.5141542373457232,0,-0.42499999999999893,0
294,0.4852820996281858,0,-14.9375,0
295,0.3834116554212643,0,-3.910714285714286,-1
296,0.8416044356047725,1,6.880952380952382,0
297,0.7730773085251652,1,2.4071428571428575,1
298,0.7166271408061788,0,3.208333333333334,0
299,0.7602677051116606,1,13.60909090909091,2
300,0.7792822405041661,0,3.875,0
301,0.6765738112088698,0,4.062499999999999,0
302,0.17814552730822306,0,-9.244047619047619,-3
303,0.8357022640768825,1,11.395833333333334,2
304,0.4199277583167311,1,-5.625,0
305,0.6785796692187956,1,-0.7083333333333321,0
306,0.7589400881551965,1,5.764285714285715,1
307,0.6244446521822432,0,-1.625,-1
308,0.3698329980079774,0,-19.0,-1
309,0.7715863572138648,0,1.541666666666666,0
310,0.5718493364062848,1,9.1375,2
311,0.8878224105491355,1,13.78409090909091,0
312,0.6195737320530866,1,2.333333333333334,2
313,0.7938998831435725,1,7.333333333333333,1
314,0.6715136410628891,0,2.25,0
315,0.7220762963488728,0,-5.590909090909092,-1
316,0.7494626435631577,1,2.291666666666667,2
317,0.2246736111730625,0,-5.258333333333333,-1
318,0.5905954879557427,1,18.392857142857142,2
319,0.4457482080267727,0,-0.9040404040404031,0
320,0.4205434517785989,1,0.15151515151515227,0
321,0.6681527310030803,1,3.8,1
322,0.618076038042448,1,2.9192307692307686,1
323,0.7633917172387165,1,18.25,2
324,0.6055070732449285,0,-11.166666666666668,0
325,0.33061674408154496,1,5.707070707070706,0
326,0.4801089724524645,0,-6.080357142857142,0
327,0.681351830981938,1,-2.34659090909091,1
328,0.5974116587464605,1,1.6777777777777771,0
329,0.8226881564850749,1,2.564102564102564,0
330,0.6416654650646123,1,-2.031818181818182,0
331,0.5897935310909793,1,-14.1875,1
332,0.5934429619937068,0,-1.6388888888888875,0
333,0.7013006674182694,0,5.52840909090909,0
334,0.5238668512469032,1,13.951388888888888,1
335,0.4809567634027148,0,-12.080357142857142,0
336,0.7274091564721272,0,2.581818181818181,0
337,0.7663741693889798,1,8.983333333333334,1
338,0.837691392134633,1,8.730769230769232,2
339,0.8330188880334385,1,7.5151515151515165,1
340,0.7305662003597805,1,5.477777777777778,2
341,0.5253613389821875,1,6.3125,1
342,0.6412590217042322,1,9.215277777777779,2
343,0.8230573264159806,1,5.433333333333334,1
344,0.5971001086860028,1,4.951048951048951,1
345,0.7914934033314801,1,9.733766233766232,2
346,0.4213699070262079,0,-7.8,0
347,0.5988506873663069,1,2.5318181818181813,0
348,0.7941719559430451,1,13.833333333333334,3
349,0.7527684427052873,1,11.015151515151516,1
350,0.7398090708789999,1,20.03174603174603,5
351,0.22530496914146755,1,-7.1111111111111125,1
352,0.6962213065283833,1,3.65340909090909,0
353,0.7912291806261261,0,3.8499999999999996,0
354,0.5861313944657339,0,-2.8692307692307697,-1
355,0.6354757194494224,0,-7.875,-1
356,0.7650161133901674,1,-4.068181818181818,3
357,0.583961112008462,1,12.3125,2
358,0.5025673598152219,0,-11.166666666666668,0
359,0.6356583844182242,1,15.826388888888888,3
360,0.6743440437243522,1,6.0,3
361,0.4627585849134019,0,-1.6333333333333346,0
362,0.7213490795533423,0,0.9040404040404031,0
363,0.6316441999231758,1,2.081818181818182,0
364,0.6890992462873946,0,2.9192307692307686,0
365,0.6946350469406571,0,-8.659090909090908,-2
366,0.8249406855945229,1,12.083333333333334,3
367,0.6964915183488375,1,7.5875,2
368,0.7005645778173258,1,-0.15151515151515227,1
369,0.8456871081303081,1,9.59090909090909,2
370,0.4429951529602916,0,-13.951388888888888,-1
371,0.7209427645049976,1,2.2443181818181817,0
372,0.5905579069563336,0,-1.6777777777777771,0
373,0.7414931113107684,1,6.064102564102564,2
374,0.29941368663808793,1,-2.564102564102564,0
375,0.7865161042465174,1,15.583333333333332,3
376,0.7381869174113296,0,2.581818181818181,0
377,0.4623650469203355,0,-4.951048951048951,0
378,0.7217850873644253,1,5.52840909090909,0
379,0.7685029181202337,1,5.7125,1
380,0.7943666680150312,1,12.080357142857142,1
381,0.5766077100275296,0,1.6388888888888875,0
382,0.8301845673817255,1,7.1111111111111125,1
383,0.7115654160383723,1,9.519230769230768,1
384,0.3104840608601896,0,-9.733766233766232,-1
385,0.692649695544201,0,-0.5555555555555562,0
386,0.5957921315885486,1,7.9513888888888875,0
387,0.6047161519298762,1,0.5,0
388,0.6973718063770181,0,0.86013986013986,-2
389,0.6276480223920455,0,0.049999999999998934,0
390,0.6225825673599272,1,11.158119658119656,4
391,0.42126043592346574,1,-3.65340909090909,2
392,0.4650391408915199,0,-2.5318181818181813,-2
393,0.2323050635048081,0,-7.5151515151515165,-1
394,0.8052731932437662,1,14.1875,2
395,0.7626714485910019,1,8.659090909090908,3
396,0.7965078873204241,1,5.451048951048952,1
397,0.4673254584947023,1,-2.081818181818182,0
398,0.7121652245985265,1,7.976923076923075,1
399,0.4519584359691133,0,0.04010695187165858,0
400,0.7359803642131266,1,4.969444444444446,2
401,0.3226318669766168,1,9.083333333333334,0
402,0.5388424620857913,1,-0.24660633484162986,0
403,0.6409583613665308,1,13.819444444444446,2
404,0.6678603821524979,0,12.29285714285714,0
405,0.4524033331387178,1,3.0178571428571423,0
406,0.7603390418825577,1,4.633928571428571,0
407,0.7555954298938787,0,-1.1666666666666679,0
408,0.7041122908855183,0,6.926136363636363,0
409,0.7039851502163098,1,0.1083333333333325,0
410,0.6577202463271424,1,3.1904761904761916,0
411,0.4805960793286948,1,0.28671328671328666,0
412,0.6804663233276839,1,2.875,0
413,0.24557688505264366,0,1.9264705882352944,0
414,0.6748810752258991,0,1.6269841269841283,0
415,0.6103764116942401,0,8.958333333333332,0
416,0.5946368205420159,1,21.226190476190474,3
417,0.6992188440398929,1,3.625,1
418,0.6853700197117605,1,1.9625000000000004,0
419,0.5084539988892943,0,-5.3194444444444455,0
420,0.7647655947631429,1,-0.14285714285714235,0
421,0.5387051377948227,0,-5.030303030303031,-1
422,0.8318771655370386,1,-1.875,1
423,0.7409852205384564,1,16.91025641025641,3
424,0.7372758442536734,1,8.223529411764707,2
425,0.2354229336074581,1,3.2249999999999996,0
426,0.6620328241413208,1,11.226190476190474,1
427,0.5368893381273911,1,10.8125,2
428,0.8864715283027051,1,-1.7666666666666675,0
429,0.6847776127963524,1,3.966386554621848,0
430,0.6086638276958171,0,-2.3125,-1
431,0.5560458592472229,1,0.8888888888888902,1
432,0.5168413539853145,1,8.8125,0
433,0.7715772263703977,1,7.892857142857142,1
434,0.6111277217450769,0,-8.958333333333332,-3
435,0.6441790068683724,1,-0.28671328671328666,2
436,0.20890112047653248,0,1.7666666666666675,-1
437,0.8219143037605318,1,5.5875,0
438,0.7849412362396387,0,3.8636363636363633,0
439,0.8536702453656938,1,7.64835164835165,2
440,0.4835784028259386,1,4.069327731092436,0
441,0.4075977062844017,0,2.875,0
442,0.8064367840553183,1,5.858333333333334,1
443,0.7276966995684484,1,9.059523809523808,0
444,0.4923919826205403,1,10.149999999999999,2
445,0.7388405599433371,1,5.9375,1
446,0.3456674703737093,0,-4.969444444444446,0
447,0.3412398900554864,0,-16.91025641025641,0
448,0.6847390917284946,1,-0.04010695187165858,0
449,0.27260339933579564,1,4.43452380952381,1
450,0.7700803695516815,1,14.708333333333334,2
451,0.7446713077924291,1,6.488095238095239,1
452,0.4592685060300142,1,6.736111111111111,0
453,0.7283566445091465,1,-0.34999999999999964,1
454,0.5835149104566759,1,19.083333333333332,2
455,0.6690646886161971,1,8.5,2
456,0.7117756697588283,1,4.8611111111111125,1
457,0.5654587955544345,1,0.7053571428571423,0
458,0.5286487233201601,1,7.624999999999999,1
459,0.5341516427331042,1,1.2985294117647044,1
460,0.5081072671497033,1,4.315934065934066,0
461,0.6417951663817987,1,8.363095238095239,1
462,0.5748754064981754,1,5.892857142857142,0
463,0.6283500095294059,1,-8.85,2
464,0.4402938270870103,1,1.875,0
465,0.8524276398125313,1,15.446428571428573,0
466,0.7554869823592868,1,3.8636363636363633,2
467,0.8164568306048768,1,10.337301587301585,1
468,0.8473348023161082,1,6.639423076923076,0
469,0.7917602269662427,1,-1.9264705882352944,1
470,0.8216909103365222,0,2.6678571428571427,-1
471,0.8341814771003186,1,10.955357142857142,1
472,0.6178912160936977,1,0.24660633484162986,2
473,0.7476369545356712,1,17.196969696969695,3
474,0.7545532038921174,1,9.821428571428571,2
475,0.6525270404226946,1,4.291666666666666,0
476,0.7043640798224581,1,11.51785714285714,1
477,0.7192917953640434,1,3.895833333333334,0
478,0.46766078816784,1,-0.1083333333333325,1
479,0.7438945252309278,0,-0.14285714285714235,-1
480,0.5800203591117148,1,7.7980769230769225,3
481,0.4875225798439184,0,1.8863636363636367,0
482,0.674464125869857,0,-4.069327731092436,0
483,0.5759273843330903,1,-1.051923076923078,0
484,0.6636871768504607,1,4.029220779220779,0
485,0.6620289601849624,1,7.354166666666666,2
486,0.8887227697571899,1,7.15686274509804,0
487,0.7249149188484953,0,2.55952380952381,0
488,0.6513553607969621,1,8.85,4
489,0.7326290878710957,1,1.2985294117647044,0
490,0.2821388772907308,0,0.46813725490195957,-1
491,0.5454923688359338,0,-1.1602564102564106,0
492,0.5581508121832757,0,-3.4821428571428577,-1
493,0.523075646021544,1,-0.7053571428571423,0
494,0.3442587586880805,1,-1.4068627450980387,0
495,0.8259236068857354,1,21.226190476190474,5
496,0.4661033336734191,1,-2.6678571428571427,0
497,0.3020004755063147,1,1.9264705882352944,2
498,0.799055196305152,1,12.29285714285714,1
499,0.3289792214886964,1,0.46813725490195957,0
500,0.5943634418989845,0,-0.1083333333333325,0
501,0.4703960783099957,0,-2.6678571428571427,0
502,0.6378286866782954,1,0.09740259740259738,0
503,0.7921282387209917,1,3.7857142857142865,1
504,0.6558542881879516,1,1.5032051282051277,2
505,0.39042200154772894,0,-6.170138888888888,0
506,0.6596537159682568,0,9.625,0
507,0.8809447209233554,1,-1.5,1
508,0.4776237553342316,1,3.6750000000000007,0
509,0.8186813772884013,1,3.5524475524475534,1
510,0.5923188930979809,0,-1.3197115384615392,0
511,0.6948853036050423,0,0.3626373626373631,-1
512,0.4846192684174664,1,-3.3472222222222223,0
513,0.536162168867713,1,-1.7749999999999995,0
514,0.5093632310192482,0,-5.792307692307693,-2
515,0.7818840779630261,1,7.6,1
516,0.7518953521218187,0,-1.8888888888888884,0
517,0.7518523951976166,1,9.076923076923077,1
518,0.5944883429646514,0,-4.230769230769233,0
519,0.7967177373634233,1,7.4,2
520,0.4347632862314174,0,-2.822916666666667,0
521,0.3432718197430463,0,-7.6,-1
522,0.6551601363906332,1,2.5,1
523,0.8055880287415912,1,9.285714285714285,0
524,0.6497968219408312,0,5.133333333333333,0
525,0.7021693600756266,0,2.3186813186813193,0
526,0.7690329824811687,1,5.95,3
527,0.6834814178236178,1,4.247252747252746,1
528,0.8239400368621149,1,10.083333333333332,1
529,0.4887825367163307,0,-7.767857142857142,-2
530,0.5003741700077649,1,-1.9909090909090903,0
531,0.6327070065023855,1,0.9128787878787872,1
532,0.6132569713953661,0,-7.011111111111111,-1
533,0.6816042361828779,1,1.0889423076923075,0
534,0.658607398490772,0,0.29807692307692335,0
535,0.53079116251224,0,4.461538461538461,0
536,0.6970072214838947,1,1.8076923076923075,0
537,0.18885059375940672,0,-8.590909090909092,-2
538,0.6079382527951964,0,-5.8311688311688314,0
539,0.44716655216688384,0,-1.8076923076923075,0
540,0.5934999036953659,0,-5.133333333333333,0
541,0.9110381018719096,1,8.590909090909092,1
542,0.6310439654116896,0,-5.781249999999998,-1
543,0.38942236632105204,0,-9.542857142857141,-2
544,0.7493869742362412,0,-4.923076923076923,0
545,0.7919490352146858,1,15.458333333333332,4
546,0.7366029289209267,1,4.850427350427351,0
547,0.4713010732823323,1,0.6948051948051948,0
548,0.8028800185304678,1,9.923076923076923,1
549,0.57260883251131,1,6.083333333333332,2
550,0.6157946481484304,1,1.9909090909090903,1
551,0.7091718273898653,1,3.6383928571428568,1
552,0.6514899948502261,1,2.6468531468531475,1
553,0.6802322214423251,0,-0.9500000000000002,0
554,0.40916930688584996,1,-5.038461538461539,1
555,0.35104725099008144,0,-0.3888888888888893,0
556,0.8172508447385881,1,11.861538461538458,3
557,0.6855264039726863,0,6.038461538461539,0
558,0.5128398448421638,0,-3.1454545454545446,0
559,0.6344162952989262,0,-4.461538461538461,0
560,0.8221181167483965,1,4.95,1
561,0.5213980851410338,0,-6.038461538461539,0
562,0.4257479436685537,0,-2.5317460317460316,0
563,0.8052813170643303,1,8.90625,1
564,0.7039983455315284,1,6.381410256410256,0
565,0.6991086631812383,0,8.115384615384617,0
566,0.6638760280330409,1,6.499999999999999,2
567,0.499926605100688,1,4.6923076923076925,2
568,0.7903034147193331,1,8.625,3
569,0.4814698023428502,1,2.3230769230769237,0
570,0.5721692398852907,0,0.8154761904761907,0
571,0.3475369168573879,0,-4.850427350427351,-2
572,0.4117016627021256,0,-5.136363636363637,0
573,0.8116110409446039,0,-1.0384615384615383,0
574,0.9264340247309042,1,18.28125,3
575,0.6509748563879475,1,4.335714285714285,2
576,0.8701305719683279,1,4.0,1
577,0.567309389157059,1,2.54945054945055,0
578,0.7656756851592013,1,3.884615384615384,1
579,0.7671812389367512,1,5.781249999999998,1
580,0.7412326223163825,1,4.357142857142857,1
581,0.4775663062927459,1,0.3321678321678334,1
582,0.7312194968101985,0,-1.583916083916085,-2
583,0.8851445284717665,1,6.170138888888888,0
584,0.5028753214387229,0,-1.6499999999999995,0
585,0.9014888560153967,1,16.96153846153846,1
586,0.7827418588956456,0,3.1923076923076934,0
587,0.7478530283128416,1,3.3571428571428577,1
588,0.7366766352824046,0,7.541666666666666,0
589,0.8589242509594175,1,11.083333333333332,3
590,0.5334654581270035,0,-1.495454545454546,0
591,0.8737180428015034,1,11.124999999999998,0
592,0.51164465721447,1,3.4833333333333334,1
593,0.371284418411045,0,-5.565934065934066,0
594,0.6882661759032801,1,1.3197115384615392,0
595,0.4959691242996532,0,-4.590909090909091,-2
596,0.5813266973420173,1,4.230769230769233,2
597,0.4350391567509443,0,-0.29807692307692335,0
598,0.8008258092588051,0,5.781249999999998,0
599,0.6911771767602735,1,2.038461538461539,0
600,0.8097016494446074,1,5.038461538461539,0
601,0.298946591059543,0,-7.783216783216785,-1
602,0.6968029455279211,0,1.458333333333334,0
603,0.38052124925599823,0,-3.242857142857143,-1
604,0.8130432504247759,1,3.541666666666667,0
605,0.6207466723322602,0,-2.045454545454545,0
606,0.9129718252344424,1,9.204326923076923,3
